STATE,zipcode,N1,A00100,A19700,N19700,generosity_index,participation_rate
AL,36206,4660.0,208515.0,1085.0,110.0,0.005203462580629691,0.023605150214592276
AL,36207,8440.0,632002.0,13143.0,540.0,0.02079582026639156,0.06398104265402843
AL,36250,2320.0,139360.0,4876.0,320.0,0.03498851894374282,0.13793103448275862
AL,36251,2020.0,113825.0,708.0,60.0,0.006220074676037777,0.0297029702970297
AL,36260,1690.0,83471.0,1150.0,80.0,0.013777239999520791,0.047337278106508875
AL,36262,550.0,30017.0,158.0,20.0,0.005263683912449612,0.03636363636363636
AL,36264,3730.0,237827.0,5763.0,370.0,0.02423189965815488,0.09919571045576407
AL,36265,7700.0,454112.0,5338.0,340.0,0.01175480938623071,0.04415584415584416
AL,36266,2250.0,129180.0,1520.0,60.0,0.011766527326211487,0.02666666666666667
AL,36268,2490.0,137055.0,3927.0,230.0,0.02865273065557623,0.09236947791164658
AL,36271,2600.0,155904.0,2078.0,120.0,0.013328715106732348,0.046153846153846156
AL,36272,4910.0,268834.0,1576.0,100.0,0.005862353720139566,0.020366598778004074
AL,36273,1110.0,77222.0,660.0,40.0,0.008546787184999094,0.036036036036036036
AL,36274,4300.0,209173.0,1849.0,150.0,0.00883957298504109,0.03488372093023256
AL,36277,2460.0,129057.0,839.0,70.0,0.006501003432591801,0.028455284552845527
AL,36278,2090.0,160924.0,2509.0,160.0,0.015591210757873281,0.07655502392344497
AL,36279,1120.0,62426.0,1407.0,90.0,0.022538685803991928,0.08035714285714286
AL,36280,1530.0,89163.0,488.0,50.0,0.00547312225923309,0.032679738562091505
AL,36301,16130.0,937659.0,11871.0,590.0,0.012660252821121537,0.0365778053316801
AL,36303,12900.0,939424.0,18165.0,720.0,0.01933631672173587,0.05581395348837209
AL,36305,7320.0,753110.0,14144.0,670.0,0.018780788994967535,0.09153005464480875
AL,36310,2440.0,144247.0,1526.0,80.0,0.0105790761679619,0.03278688524590164
AL,36311,1070.0,60548.0,250.0,20.0,0.004128955539406752,0.018691588785046728
AL,36312,2590.0,156203.0,992.0,80.0,0.006350710293656332,0.03088803088803089
AL,36316,820.0,54392.0,308.0,30.0,0.005662597440800118,0.036585365853658534
AL,36319,940.0,59118.0,395.0,30.0,0.0066815521499374135,0.031914893617021274
AL,36320,1450.0,73510.0,275.0,20.0,0.0037409876207318733,0.013793103448275862
AL,36322,3400.0,170147.0,1207.0,70.0,0.0070938658924341895,0.020588235294117647
AL,36323,2950.0,161341.0,864.0,70.0,0.005355117422105975,0.023728813559322035
AL,36330,16300.0,1176398.0,12875.0,750.0,0.010944425271039223,0.046012269938650305
AL,36340,1990.0,101866.0,292.0,30.0,0.00286651090648499,0.01507537688442211
AL,36344,2270.0,124799.0,716.0,50.0,0.005737225458537328,0.022026431718061675
AL,36345,3920.0,284095.0,2801.0,180.0,0.00985937802495644,0.04591836734693878
AL,36350,3520.0,246678.0,2614.0,140.0,0.010596810416818687,0.03977272727272727
AL,36351,1630.0,111408.0,702.0,50.0,0.0063011632916846185,0.03067484662576687
AL,36352,2360.0,170639.0,2095.0,100.0,0.01227738090354491,0.0423728813559322
AL,36353,840.0,51027.0,401.0,20.0,0.007858584670860525,0.023809523809523808
AL,36360,8120.0,444405.0,4151.0,270.0,0.009340578976384155,0.0332512315270936
AL,36375,3090.0,167163.0,1409.0,80.0,0.00842889873955361,0.025889967637540454
AL,36401,2750.0,136500.0,1321.0,90.0,0.009677655677655678,0.03272727272727273
AL,36420,4330.0,283753.0,3165.0,150.0,0.011154067093563768,0.03464203233256351
AL,36421,3850.0,279040.0,3098.0,170.0,0.011102350917431192,0.04415584415584416
AL,36426,5710.0,318819.0,2645.0,150.0,0.008296243323014,0.02626970227670753
AL,36441,1510.0,83556.0,541.0,30.0,0.006474699602661688,0.019867549668874173
AL,36445,1580.0,78859.0,521.0,40.0,0.006606728464728186,0.02531645569620253
AL,36451,1880.0,119691.0,1550.0,80.0,0.01295001295001295,0.0425531914893617
AL,36460,3460.0,195003.0,3324.0,150.0,0.017045891601667668,0.04335260115606936
AL,36467,3720.0,209552.0,1482.0,100.0,0.007072230281743911,0.026881720430107527
AL,36477,1770.0,99433.0,522.0,30.0,0.005249766174207758,0.01694915254237288
AL,36502,6310.0,327025.0,3811.0,260.0,0.011653543307086614,0.04120443740095087
AL,36505,640.0,40344.0,718.0,30.0,0.01779694626214555,0.046875
AL,36507,8330.0,514759.0,6659.0,380.0,0.012936150703533109,0.04561824729891957
AL,36518,1020.0,76715.0,1056.0,50.0,0.013765234960568338,0.049019607843137254
AL,36521,2100.0,128059.0,1960.0,110.0,0.015305445146377841,0.05238095238095238
AL,36522,2810.0,152123.0,2280.0,120.0,0.014987871656488499,0.042704626334519574
AL,36523,1020.0,61857.0,326.0,40.0,0.005270220023602826,0.0392156862745098
AL,36525,800.0,53519.0,725.0,50.0,0.01354659093032381,0.0625
AL,36526,17700.0,1623706.0,21740.0,1320.0,0.013389123400418548,0.07457627118644068
AL,36527,8350.0,995193.0,12688.0,880.0,0.012749285816921944,0.10538922155688622
AL,36528,890.0,83692.0,1013.0,70.0,0.012103904793767625,0.07865168539325842
AL,36530,3680.0,279243.0,4389.0,170.0,0.01571749336599306,0.04619565217391304
AL,36532,16640.0,2077121.0,35363.0,1990.0,0.017025007209498146,0.11959134615384616
AL,36535,17760.0,1027923.0,7688.0,640.0,0.007479159431202532,0.036036036036036036
AL,36541,6090.0,363325.0,3998.0,280.0,0.011003922108305236,0.04597701149425287
AL,36542,8370.0,743646.0,7067.0,630.0,0.0095031775871853,0.07526881720430108
AL,36544,4730.0,240072.0,1759.0,130.0,0.007326968576093838,0.02748414376321353
AL,36545,3520.0,201400.0,2770.0,170.0,0.013753723932472692,0.048295454545454544
AL,36549,2750.0,206696.0,1411.0,100.0,0.006826450439292487,0.03636363636363636
AL,36551,4430.0,299276.0,2896.0,170.0,0.009676686403186356,0.03837471783295711
AL,36553,1210.0,60509.0,1236.0,70.0,0.02042671338148044,0.05785123966942149
AL,36555,630.0,80520.0,790.0,50.0,0.009811227024341779,0.07936507936507936
AL,36558,1310.0,79262.0,890.0,50.0,0.011228583684489415,0.03816793893129771
AL,36560,1270.0,53191.0,1142.0,60.0,0.021469797522137204,0.047244094488188976
AL,36561,4530.0,704123.0,9391.0,560.0,0.013337158422605142,0.12362030905077263
AL,36567,6730.0,388105.0,3178.0,210.0,0.00818850568789374,0.031203566121842496
AL,36571,7310.0,531130.0,9613.0,520.0,0.018099147101462917,0.07113543091655267
AL,36572,3020.0,240875.0,3988.0,220.0,0.01655630513751946,0.0728476821192053
AL,36575,9170.0,584143.0,7904.0,560.0,0.013530933350224175,0.061068702290076333
AL,36576,2570.0,162703.0,1914.0,100.0,0.011763765880162013,0.038910505836575876
AL,36578,910.0,64720.0,535.0,30.0,0.008266378244746601,0.03296703296703297
AL,36579,700.0,43704.0,438.0,30.0,0.010021965952773201,0.04285714285714286
AL,36580,3100.0,182787.0,1778.0,110.0,0.009727168781149645,0.035483870967741936
AL,36582,10320.0,691013.0,8845.0,500.0,0.012800048624266114,0.04844961240310078
AL,36587,4210.0,242387.0,3532.0,150.0,0.014571738583339865,0.035629453681710214
AL,36602,670.0,59205.0,448.0,40.0,0.007566928468879318,0.05970149253731343
AL,36603,2520.0,81229.0,748.0,60.0,0.009208533897992097,0.023809523809523808
AL,36604,3660.0,280172.0,2909.0,210.0,0.010382907642448211,0.05737704918032787
AL,36605,10360.0,435731.0,4514.0,270.0,0.010359602598851126,0.026061776061776062
AL,36606,8000.0,415913.0,3911.0,310.0,0.009403408885992984,0.03875
AL,36607,2520.0,195800.0,2791.0,150.0,0.014254341164453524,0.05952380952380952
AL,36608,16410.0,1628533.0,30944.0,1390.0,0.01900115011485797,0.08470444850700792
AL,36609,10540.0,607908.0,7479.0,420.0,0.01230284845733236,0.03984819734345351
AL,36610,3740.0,101011.0,741.0,60.0,0.007335834711071071,0.016042780748663103
AL,36611,2430.0,90264.0,548.0,50.0,0.006071080386422051,0.0205761316872428
AL,36612,1520.0,42928.0,237.0,20.0,0.005520872158032054,0.013157894736842105
AL,36613,4710.0,205588.0,2364.0,170.0,0.011498725606552912,0.036093418259023353
AL,36617,4820.0,195554.0,1234.0,130.0,0.006310277468116223,0.026970954356846474
AL,36618,7790.0,359936.0,4726.0,380.0,0.01313011201991465,0.04878048780487805
AL,36619,6420.0,446342.0,6592.0,350.0,0.014768943993619242,0.05451713395638629
AL,36693,8560.0,940612.0,40349.0,540.0,0.042896539699684884,0.0630841121495327
AL,36695,22630.0,1738530.0,23579.0,1610.0,0.013562607490236004,0.07114449845338047
AL,36701,8060.0,396580.0,8185.0,380.0,0.02063896313480256,0.04714640198511166
AL,36703,3880.0,144088.0,1530.0,120.0,0.010618510909999445,0.030927835051546393
AL,36726,1740.0,87951.0,924.0,60.0,0.010505849848210935,0.034482758620689655
AL,36732,3350.0,217977.0,2636.0,170.0,0.01209301898824188,0.050746268656716415
AL,36742,890.0,60436.0,716.0,30.0,0.011847243364881858,0.033707865168539325
AL,36744,2470.0,112454.0,931.0,80.0,0.008278940722428726,0.032388663967611336
AL,36748,1220.0,70836.0,730.0,60.0,0.010305494381387994,0.04918032786885246
AL,36750,1230.0,73703.0,451.0,30.0,0.006119153901469411,0.024390243902439025
AL,36752,700.0,53926.0,622.0,50.0,0.011534324815487891,0.07142857142857142
AL,36756,1850.0,80295.0,793.0,70.0,0.009876081947817424,0.03783783783783784
AL,36769,1010.0,42173.0,272.0,20.0,0.0064496241671211435,0.019801980198019802
AL,36776,620.0,21905.0,197.0,20.0,0.008993380506733623,0.03225806451612903
AL,36782,920.0,45853.0,378.0,30.0,0.00824373541534905,0.03260869565217391
AL,36784,3030.0,176612.0,2588.0,160.0,0.014653590922474124,0.052805280528052806
AL,36786,1140.0,34056.0,315.0,30.0,0.009249471458773785,0.02631578947368421
AL,36801,11040.0,738993.0,14533.0,780.0,0.01966595082768037,0.07065217391304347
AL,36804,9220.0,583226.0,8302.0,580.0,0.014234619169927267,0.06290672451193059
AL,36830,18310.0,2056001.0,61100.0,2140.0,0.029717884378460905,0.11687602403058438
AL,36832,9370.0,601134.0,7432.0,520.0,0.012363300029610702,0.05549626467449306
AL,36850,1040.0,48237.0,972.0,50.0,0.020150506872317932,0.04807692307692308
AL,36852,1080.0,55489.0,880.0,80.0,0.015858999080898918,0.07407407407407407
AL,36853,3780.0,359522.0,6594.0,430.0,0.01834101946473373,0.11375661375661375
AL,36854,6650.0,347060.0,5941.0,440.0,0.01711807756583876,0.06616541353383458
AL,36856,3190.0,174186.0,2484.0,200.0,0.014260617960111605,0.06269592476489028
AL,36861,1420.0,117898.0,2782.0,190.0,0.02359666830650223,0.13380281690140844
AL,36862,2260.0,118600.0,2331.0,100.0,0.019654300168634065,0.04424778761061947
AL,36863,4760.0,224055.0,4329.0,300.0,0.019321148825065273,0.06302521008403361
AL,36866,1620.0,88288.0,649.0,60.0,0.0073509423704240665,0.037037037037037035
AL,36867,8730.0,505109.0,7958.0,510.0,0.015755015254133267,0.058419243986254296
AL,36869,8020.0,332296.0,4156.0,350.0,0.012506921539831958,0.043640897755610975
AL,36870,7770.0,428390.0,4528.0,380.0,0.010569807885338126,0.0489060489060489
AL,36874,3980.0,303907.0,3897.0,260.0,0.012823001773568888,0.06532663316582915
AL,36875,1850.0,108538.0,1515.0,80.0,0.01395824503860399,0.043243243243243246
AL,36877,5380.0,365619.0,5178.0,390.0,0.014162283688757969,0.0724907063197026
AL,36879,1330.0,158072.0,3656.0,170.0,0.023128700845184473,0.12781954887218044
AL,36904,1470.0,95223.0,640.0,50.0,0.006721065288848282,0.034013605442176874
AL,36908,850.0,52966.0,691.0,30.0,0.013046105048521692,0.03529411764705882
AL,36919,720.0,37216.0,395.0,30.0,0.010613714531384351,0.041666666666666664
AL,36925,1070.0,37880.0,271.0,40.0,0.007154171066525872,0.037383177570093455
AR,71601,4500.0,165978.0,2407.0,200.0,0.014501921941462121,0.044444444444444446
AR,71602,6540.0,404590.0,4603.0,310.0,0.01137694950443659,0.047400611620795105
AR,71603,11760.0,619476.0,10886.0,790.0,0.017572916464883223,0.06717687074829932
AR,71635,4230.0,228819.0,2155.0,150.0,0.009417924210839135,0.03546099290780142
AR,71638,930.0,42791.0,476.0,30.0,0.011123834451169639,0.03225806451612903
AR,71639,2180.0,107904.0,1519.0,90.0,0.014077327995255042,0.04128440366972477
AR,71640,900.0,31202.0,173.0,20.0,0.005544516377155311,0.022222222222222223
AR,71643,350.0,15217.0,209.0,20.0,0.013734638890714333,0.05714285714285714
AR,71646,2230.0,128617.0,923.0,50.0,0.007176345273175397,0.02242152466367713
AR,71653,1750.0,136792.0,1126.0,80.0,0.008231475524884495,0.045714285714285714
AR,71654,1640.0,102457.0,805.0,50.0,0.007856954624867017,0.03048780487804878
AR,71655,5500.0,324969.0,4201.0,220.0,0.012927386919983137,0.04
AR,71665,2150.0,137078.0,1180.0,80.0,0.008608237645719954,0.037209302325581395
AR,71667,2830.0,168738.0,1328.0,80.0,0.00787018928753452,0.028268551236749116
AR,71671,3180.0,155430.0,1161.0,80.0,0.007469600463231037,0.025157232704402517
AR,71701,7060.0,408076.0,4111.0,260.0,0.01007410384340172,0.036827195467422094
AR,71730,12430.0,863802.0,14812.0,630.0,0.01714744814205107,0.050683829444891394
AR,71742,1770.0,84870.0,617.0,50.0,0.007269942264640038,0.02824858757062147
AR,71743,1500.0,72390.0,307.0,30.0,0.004240917253764332,0.02
AR,71744,1170.0,71447.0,456.0,40.0,0.006382353352834968,0.03418803418803419
AR,71753,5570.0,338168.0,5782.0,340.0,0.017098010456341226,0.06104129263913824
AR,71762,940.0,84118.0,1135.0,40.0,0.013492950379229178,0.0425531914893617
AR,71770,1190.0,62923.0,328.0,30.0,0.005212720308949033,0.025210084033613446
AR,71801,5640.0,268628.0,2036.0,130.0,0.007579254582545379,0.02304964539007092
AR,71822,3170.0,175559.0,1177.0,90.0,0.00670429883970631,0.028391167192429023
AR,71832,4180.0,203862.0,1661.0,80.0,0.008147668520862152,0.019138755980861243
AR,71837,1950.0,108365.0,780.0,50.0,0.007197895999630877,0.02564102564102564
AR,71846,930.0,52989.0,292.0,30.0,0.005510577667062975,0.03225806451612903
AR,71852,3950.0,232082.0,1612.0,110.0,0.006945820873656725,0.027848101265822784
AR,71854,14620.0,937308.0,10606.0,530.0,0.011315384057321605,0.03625170998632011
AR,71857,2190.0,102278.0,778.0,50.0,0.007606718942490076,0.0228310502283105
AR,71901,11870.0,788376.0,8121.0,560.0,0.010300922402508447,0.04717775905644482
AR,71909,9290.0,743922.0,8914.0,590.0,0.01198243901914448,0.06350914962325081
AR,71913,20320.0,1569039.0,14857.0,1020.0,0.00946885322799497,0.05019685039370079
AR,71921,1340.0,69968.0,683.0,30.0,0.009761605305282415,0.022388059701492536
AR,71923,5760.0,335597.0,4210.0,240.0,0.012544808207463117,0.041666666666666664
AR,71929,2050.0,123445.0,631.0,50.0,0.005111588156668962,0.024390243902439025
AR,71943,1730.0,87853.0,627.0,40.0,0.007136921903634481,0.023121387283236993
AR,71953,5430.0,301692.0,2205.0,140.0,0.007308778489320234,0.02578268876611418
AR,71957,1260.0,73291.0,439.0,40.0,0.0059898213968973,0.031746031746031744
AR,71964,1640.0,99145.0,793.0,60.0,0.007998386202027334,0.036585365853658534
AR,71968,1890.0,131439.0,1090.0,60.0,0.008292820243611105,0.031746031746031744
AR,72002,8770.0,656847.0,7478.0,570.0,0.011384690803185521,0.06499429874572406
AR,72007,4220.0,320037.0,2633.0,190.0,0.008227173733037118,0.045023696682464455
AR,72010,2250.0,120993.0,753.0,60.0,0.006223500533088691,0.02666666666666667
AR,72011,2330.0,152153.0,1100.0,70.0,0.007229564977358317,0.030042918454935622
AR,72012,5680.0,388509.0,2977.0,150.0,0.007662628150184423,0.02640845070422535
AR,72013,780.0,47831.0,263.0,30.0,0.005498526060504693,0.038461538461538464
AR,72015,11710.0,708945.0,4931.0,400.0,0.0069554055674276565,0.034158838599487616
AR,72016,1260.0,83694.0,503.0,30.0,0.006009988768609458,0.023809523809523808
AR,72019,13070.0,1200711.0,16829.0,1020.0,0.014015862268272715,0.07804131599081866
AR,72021,1410.0,68068.0,679.0,40.0,0.00997531879884821,0.028368794326241134
AR,72022,7920.0,525628.0,5034.0,420.0,0.009577115374371229,0.05303030303030303
AR,72023,16460.0,1258168.0,16267.0,760.0,0.012929115984510813,0.046172539489671933
AR,72024,1390.0,93537.0,557.0,40.0,0.0059548627815730676,0.02877697841726619
AR,72031,2870.0,160199.0,1634.0,90.0,0.010199813981360682,0.0313588850174216
AR,72032,14650.0,926375.0,12184.0,550.0,0.013152341114559438,0.03754266211604096
AR,72034,21230.0,1673955.0,25927.0,1430.0,0.015488468925389272,0.06735751295336788
AR,72039,920.0,55015.0,429.0,30.0,0.007797873307279833,0.03260869565217391
AR,72040,1010.0,59008.0,297.0,30.0,0.005033215835140998,0.0297029702970297
AR,72042,1870.0,108482.0,733.0,50.0,0.006756881325934256,0.026737967914438502
AR,72046,1560.0,89966.0,485.0,50.0,0.005390925460729609,0.03205128205128205
AR,72058,8310.0,630837.0,6833.0,450.0,0.010831641137092465,0.05415162454873646
AR,72065,2370.0,173018.0,1787.0,120.0,0.010328405137037765,0.05063291139240506
AR,72067,1150.0,75153.0,397.0,30.0,0.0052825569172222,0.02608695652173913
AR,72076,15760.0,766705.0,6969.0,490.0,0.009089545522723863,0.031091370558375634
AR,72081,2960.0,152093.0,1099.0,70.0,0.007225842083462092,0.02364864864864865
AR,72086,4360.0,267678.0,1995.0,150.0,0.0074529845560711,0.034403669724770644
AR,72087,730.0,49857.0,586.0,30.0,0.011753615339872034,0.0410958904109589
AR,72088,940.0,58298.0,424.0,40.0,0.007272976774503413,0.0425531914893617
AR,72101,1140.0,72785.0,434.0,30.0,0.005962767053651164,0.02631578947368421
AR,72103,5840.0,286269.0,2404.0,180.0,0.008397695873461675,0.030821917808219176
AR,72104,8620.0,500915.0,4010.0,260.0,0.008005350209117315,0.030162412993039442
AR,72106,2270.0,151875.0,1198.0,100.0,0.0078880658436214,0.04405286343612335
AR,72110,4640.0,289907.0,3433.0,170.0,0.011841728554329491,0.036637931034482756
AR,72111,570.0,39276.0,300.0,20.0,0.007638252367858234,0.03508771929824561
AR,72112,3490.0,188310.0,1429.0,110.0,0.00758855079390367,0.03151862464183381
AR,72113,12370.0,1052801.0,18104.0,1060.0,0.01719603229860154,0.0856911883589329
AR,72114,4130.0,173053.0,1199.0,90.0,0.00692851323005091,0.021791767554479417
AR,72116,10500.0,880112.0,15016.0,790.0,0.017061464904466705,0.07523809523809524
AR,72117,6030.0,287419.0,3335.0,250.0,0.011603269094945011,0.04145936981757877
AR,72118,9360.0,442990.0,3439.0,270.0,0.007763154924490395,0.028846153846153848
AR,72120,16680.0,1289306.0,20666.0,1250.0,0.016028778272962355,0.0749400479616307
AR,72122,560.0,62912.0,1473.0,50.0,0.023413657171922685,0.08928571428571429
AR,72126,1450.0,87028.0,469.0,40.0,0.005389070184308498,0.027586206896551724
AR,72127,880.0,55175.0,378.0,20.0,0.00685092886270956,0.022727272727272728
AR,72131,1990.0,126733.0,898.0,70.0,0.007085762982017312,0.035175879396984924
AR,72132,1520.0,94111.0,684.0,60.0,0.007268013303439556,0.039473684210526314
AR,72135,1280.0,191933.0,4995.0,180.0,0.026024706538219065,0.140625
AR,72137,1030.0,56492.0,393.0,30.0,0.006956737237130921,0.02912621359223301
AR,72142,1130.0,98238.0,2278.0,120.0,0.023188582829454997,0.10619469026548672
AR,72143,13470.0,963517.0,16615.0,720.0,0.017244117125074076,0.053452115812917596
AR,72150,5360.0,379997.0,4030.0,230.0,0.010605346884317508,0.04291044776119403
AR,72153,960.0,51612.0,202.0,20.0,0.003913818491823607,0.020833333333333332
AR,72160,4150.0,273289.0,4314.0,230.0,0.015785487158282988,0.05542168674698795
AR,72173,4320.0,305934.0,3293.0,200.0,0.0107637595036838,0.046296296296296294
AR,72176,4020.0,242258.0,1453.0,120.0,0.005997737948798388,0.029850746268656716
AR,72201,530.0,139463.0,3619.0,60.0,0.025949535002115255,0.11320754716981132
AR,72202,4370.0,395803.0,6449.0,270.0,0.016293459119814654,0.06178489702517163
AR,72204,12440.0,485134.0,5224.0,440.0,0.01076815890042751,0.03536977491961415
AR,72205,10340.0,802908.0,10031.0,700.0,0.012493336721019096,0.06769825918762089
AR,72206,9180.0,464299.0,4397.0,340.0,0.009470190545316703,0.037037037037037035
AR,72207,5320.0,1293404.0,32107.0,1060.0,0.024823643656583714,0.19924812030075187
AR,72209,12100.0,396774.0,2952.0,300.0,0.007440003629270063,0.024793388429752067
AR,72210,7430.0,526944.0,9150.0,620.0,0.017364274002550556,0.08344549125168237
AR,72211,10780.0,1029667.0,15869.0,1050.0,0.015411778759540706,0.09740259740259741
AR,72212,5850.0,1026990.0,20842.0,970.0,0.020294257977195494,0.1658119658119658
AR,72223,12680.0,2276853.0,54616.0,2290.0,0.023987495020539314,0.1805993690851735
AR,72227,5200.0,554996.0,8781.0,470.0,0.015821735652148845,0.09038461538461538
AR,72301,9390.0,418660.0,5353.0,390.0,0.0127860316247074,0.04153354632587859
AR,72315,7450.0,420735.0,7147.0,430.0,0.016986939522502287,0.05771812080536913
